WardCode,Population_2011,Population_2012,Population_2013,Population_2014,Population_2015,Population_2016,Population_2017,Population_2018,Population_2019,Population_2020,Population_2021,Population_2022,Square_Kilometres_2011,Square_Kilometres_2012,Square_Kilometres_2013,Square_Kilometres_2014,Square_Kilometres_2015,Square_Kilometres_2016,Square_Kilometres_2017,Square_Kilometres_2018,Square_Kilometres_2019,Square_Kilometres_2020,Square_Kilometres_2021,Square_Kilometres_2022,Population_per_square_kilometre_2011,Population_per_square_kilometre_2012,Population_per_square_kilometre_2013,Population_per_square_kilometre_2014,Population_per_square_kilometre_2015,Population_per_square_kilometre_2016,Population_per_square_kilometre_2017,Population_per_square_kilometre_2018,Population_per_square_kilometre_2019,Population_per_square_kilometre_2020,Population_per_square_kilometre_2021,Population_per_square_kilometre_2022
E05000579,15000,15324,15818,16474,17142,18691,19037,19505,20001,20824,21640,22473,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,12254.90196,12519.60784,12923.20261,13459.15033,14004.90196,15270.42484,15553.10458,15935.45752,16340.68627,17013.0719,17679.73856,18360.29412
E05000580,16168,16475,17991,18731,19122,20090,19930,19839,19764,19571,19359,19115,1.142,1.142,1.142,1.142,1.142,1.142,1.142,1.142,1.142,1.142,1.142,1.142,14157.61821,14426.44483,15753.94046,16401.92644,16744.30823,17591.94396,17451.83888,17372.15412,17306.47986,17137.47811,16951.83888,16738.17863
E05000581,15265,15202,15357,15836,16396,16686,16576,16456,16359,16115,15842,15571,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,16961.11111,16891.11111,17063.33333,17595.55556,18217.77778,18540,18417.77778,18284.44444,18176.66667,17905.55556,17602.22222,17301.11111
E05000582,13478,14370,15699,16503,17088,17428,17713,18017,18311,18186,18023,17854,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,12596.26168,13429.90654,14671.96262,15423.36449,15970.09346,16287.85047,16554.20561,16838.31776,17113.08411,16996.26168,16843.92523,16685.98131
E05000583,23383,24112,24666,25431,26223,27078,28995,31037,33117,34578,35919,37193,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,2.458,9513.018714,9809.601302,10034.98779,10346.21644,10668.42962,11016.27339,11796.17575,12626.93247,13473.1489,14067.53458,14613.10008,15131.40765
E05000584,16379,16474,17282,18055,18691,19237,19268,19304,19395,19169,18933,18693,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,16089.39096,16182.7112,16976.42436,17735.75639,18360.51081,18896.85658,18927.30845,18962.67191,19052.06287,18830.05894,18598.23183,18362.47544
E05000585,12573,12866,13155,13654,14687,14872,15030,15247,15474,15693,15865,16015,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,1.506,8348.605578,8543.160691,8735.059761,9066.401062,9752.324037,9875.166003,9980.079681,10124.16999,10274.9004,10420.31873,10534.52855,10634.13015
E05000586,15268,15416,15685,16070,16348,16579,16444,16336,16230,16063,15873,15653,0.963,0.963,0.963,0.963,0.963,0.963,0.963,0.963,0.963,0.963,0.963,0.963,15854.62098,16008.30737,16287.64278,16687.4351,16976.1163,17215.99169,17075.80478,16963.65524,16853.58255,16680.16615,16482.86604,16254.41329
E05000587,10377,10450,10519,10896,11975,12232,12200,12146,12100,11937,11722,11501,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,16264.89028,16379.31034,16487.46082,17078.36991,18769.59248,19172.41379,19122.25705,19037.61755,18965.51724,18710.03135,18373.04075,18026.64577
E05000588,13348,13727,13945,14933,15505,15717,15645,15614,15608,15439,15222,15015,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,0.779,17134.78819,17621.30937,17901.15533,19169.44801,19903.72272,20175.8665,20083.44031,20043.6457,20035.94352,19818.99872,19540.43646,19274.71117
E05000589,15008,15470,16117,16938,17846,18671,19125,19553,20010,20393,20697,20962,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,16348.58388,16851.85185,17556.64488,18450.98039,19440.08715,20338.77996,20833.33333,21299.56427,21797.38562,22214.59695,22545.75163,22834.42266
E05000590,13912,13932,13943,14021,14040,14146,14218,14276,14326,14350,14352,14346,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,16176.74419,16200,16212.7907,16303.48837,16325.5814,16448.83721,16532.55814,16600,16658.13953,16686.04651,16688.37209,16681.39535
E05000591,12802,12885,13002,13098,13191,13403,13521,13616,13708,13818,13887,13933,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,12111.63671,12190.16083,12300.85147,12391.67455,12479.65941,12680.22706,12791.86377,12881.74078,12968.77956,13072.84768,13138.12677,13181.64617
E05000592,14211,14422,14605,14717,14893,15452,15594,15714,15826,15879,15888,15883,1.842,1.842,1.842,1.842,1.842,1.842,1.842,1.842,1.842,1.842,1.842,1.842,7714.983713,7829.533116,7928.88165,7989.685125,8085.233442,8388.707926,8465.798046,8530.944625,8591.7481,8620.521173,8625.407166,8622.692725
E05000593,10366,10450,10626,10677,10755,10829,10850,10886,10932,10984,11015,11052,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,3.728,2780.579399,2803.111588,2850.321888,2864.002146,2884.924893,2904.774678,2910.407725,2920.064378,2932.403433,2946.351931,2954.667382,2964.592275
E05000594,10812,10833,10907,10971,11300,11374,11448,11512,11577,11689,11776,11863,1.959,1.959,1.959,1.959,1.959,1.959,1.959,1.959,1.959,1.959,1.959,1.959,5519.14242,5529.862175,5567.636549,5600.306279,5768.249107,5806.023481,5843.797856,5876.467586,5909.647779,5966.819806,6011.230219,6055.640633
E05000595,12708,12712,12757,12826,12895,13024,13073,13131,13180,13216,13238,13254,1.985,1.985,1.985,1.985,1.985,1.985,1.985,1.985,1.985,1.985,1.985,1.985,6402.015113,6404.030227,6426.700252,6461.460957,6496.221662,6561.209068,6585.894207,6615.11335,6639.798489,6657.934509,6669.017632,6677.078086
E05000596,14728,14930,15127,15258,15389,15737,15869,15980,16093,16178,16238,16271,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,16400.89087,16625.83519,16845.21158,16991.09131,17136.97105,17524.49889,17671.4922,17795.10022,17920.93541,18015.5902,18082.40535,18119.15367
E05000597,11444,11634,11913,12392,12494,12608,12737,12865,12966,13062,13127,13192,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,4869.787234,4950.638298,5069.361702,5273.191489,5316.595745,5365.106383,5420,5474.468085,5517.446809,5558.297872,5585.957447,5613.617021
E05000598,11150,11218,11306,11297,11363,11536,11575,11627,11641,11607,11590,11563,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,2.418,4611.248966,4639.371381,4675.765095,4672.043011,4699.338296,4770.885029,4787.014061,4808.519438,4814.309347,4800.248139,4793.217535,4782.051282
E05000599,14250,14457,14686,14884,15351,15604,15738,15869,15986,16292,16566,16819,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,3.061,4655.341392,4722.966351,4797.778504,4862.463247,5015.027769,5097.680497,5141.45704,5184.253512,5222.476315,5322.443646,5411.956877,5494.609605
E05000600,13306,13535,13874,13991,14067,15018,15601,16175,16713,16890,16998,17106,3.222,3.222,3.222,3.222,3.222,3.222,3.222,3.222,3.222,3.222,3.222,3.222,4129.733085,4200.806952,4306.021105,4342.333954,4365.921788,4661.080074,4842.023588,5020.173805,5187.150838,5242.085661,5275.605214,5309.124767
E05000601,14032,14172,14488,14590,14763,14981,15098,15204,15288,15352,15385,15372,1.097,1.097,1.097,1.097,1.097,1.097,1.097,1.097,1.097,1.097,1.097,1.097,12791.24886,12918.86964,13206.92799,13299.90884,13457.61167,13656.33546,13762.98997,13859.61714,13936.18961,13994.53054,14024.61258,14012.76208
E05000602,11426,11406,11442,11462,11498,11639,11921,12197,12444,12517,12585,12625,2.069,2.069,2.069,2.069,2.069,2.069,2.069,2.069,2.069,2.069,2.069,2.069,5522.474625,5512.80812,5530.20783,5539.874335,5557.274045,5625.42291,5761.720638,5895.118415,6014.499758,6049.782504,6082.648623,6101.981634
E05000603,15812,16034,16261,16343,16762,16999,17098,17191,17253,17625,17986,18335,2.645,2.645,2.645,2.645,2.645,2.645,2.645,2.645,2.645,2.645,2.645,2.645,5978.071834,6062.003781,6147.826087,6178.827977,6337.240076,6426.8431,6464.272212,6499.432892,6522.873346,6663.516068,6800,6931.94707
E05000604,14305,14717,15013,15035,15165,15272,15550,15826,16107,16827,17514,18198,2.036,2.036,2.036,2.036,2.036,2.036,2.036,2.036,2.036,2.036,2.036,2.036,7026.031434,7228.388998,7373.772102,7384.577603,7448.428291,7500.982318,7637.524558,7773.084479,7911.100196,8264.734774,8602.1611,8938.113949
E05000605,12982,13039,13097,13131,13181,13332,13402,13472,13530,13537,13523,13512,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,9909.923664,9953.435115,9997.709924,10023.66412,10061.83206,10177.09924,10230.53435,10283.96947,10328.24427,10333.58779,10322.90076,10314.50382
E05000606,13752,13859,13983,14305,14486,14787,15145,15520,15896,16266,16606,16933,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,1.454,9458.046768,9531.636864,9616.918845,9838.376891,9962.861073,10169.8762,10416.09354,10674.00275,10932.59972,11187.07015,11420.90784,11645.80468
E05000607,11532,11653,11703,11733,12076,12158,12182,12187,12187,12210,12222,12255,1.981,1.981,1.981,1.981,1.981,1.981,1.981,1.981,1.981,1.981,1.981,1.981,5821.302373,5882.382635,5907.622413,5922.76628,6095.911156,6137.304392,6149.419485,6151.943463,6151.943463,6163.553761,6169.611307,6186.269561
E05000608,13383,13595,13829,13952,14075,14274,14912,15549,16205,16639,17053,17445,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,13396.3964,13608.60861,13842.84284,13965.96597,14089.08909,14288.28829,14926.92693,15564.56456,16221.22122,16655.65566,17070.07007,17462.46246
E05000609,13485,13737,13890,13993,14081,14325,14517,14728,14918,15087,15239,15355,1.845,1.845,1.845,1.845,1.845,1.845,1.845,1.845,1.845,1.845,1.845,1.845,7308.943089,7445.528455,7528.455285,7584.281843,7631.97832,7764.227642,7868.292683,7982.655827,8085.636856,8177.235772,8259.620596,8322.493225
E05000610,14825,14773,14961,15040,15183,15071,15104,15209,15289,15329,15429,15533,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.208,12272.35099,12229.30464,12384.93377,12450.33113,12568.70861,12475.99338,12503.31126,12590.23179,12656.45695,12689.56954,12772.35099,12858.44371
E05000611,14638,14534,14465,14371,14330,14149,14140,14215,14293,14290,14344,14409,1.804,1.804,1.804,1.804,1.804,1.804,1.804,1.804,1.804,1.804,1.804,1.804,8114.190687,8056.54102,8018.292683,7966.186253,7943.45898,7843.126386,7838.137472,7879.711752,7922.949002,7921.286031,7951.219512,7987.250554
E05000612,15523,16029,16194,16259,16368,16290,16378,16535,16688,16865,17105,17360,1.411,1.411,1.411,1.411,1.411,1.411,1.411,1.411,1.411,1.411,1.411,1.411,11001.41743,11360.02835,11476.96669,11523.03331,11600.28349,11545.00354,11607.37066,11718.63926,11827.073,11952.51595,12122.60808,12303.33097
E05000613,15101,15564,15723,15819,15961,15891,16002,16180,16350,16401,16496,16599,1.609,1.609,1.609,1.609,1.609,1.609,1.609,1.609,1.609,1.609,1.609,1.609,9385.332505,9673.088875,9771.908017,9831.572405,9919.825979,9876.320696,9945.307644,10055.93536,10161.59105,10193.28776,10252.33064,10316.34556
E05000614,14692,14681,14722,14621,14671,14569,15030,15578,16134,16550,17037,17545,1.455,1.455,1.455,1.455,1.455,1.455,1.455,1.455,1.455,1.455,1.455,1.455,10097.5945,10090.03436,10118.21306,10048.79725,10083.16151,10013.05842,10329.89691,10706.52921,11088.65979,11374.57045,11709.27835,12058.41924
E05000615,15561,15485,15538,15491,15552,15408,15381,15457,15534,15564,15637,15724,1.413,1.413,1.413,1.413,1.413,1.413,1.413,1.413,1.413,1.413,1.413,1.413,11012.73885,10958.95258,10996.46143,10963.19887,11006.36943,10904.4586,10885.35032,10939.13659,10993.63057,11014.862,11066.52512,11128.09625
E05000616,15259,15340,15443,15500,15827,15841,15927,16091,16241,16313,16430,16571,1.008,1.008,1.008,1.008,1.008,1.008,1.008,1.008,1.008,1.008,1.008,1.008,15137.89683,15218.25397,15320.43651,15376.98413,15701.38889,15715.27778,15800.59524,15963.29365,16112.10317,16183.53175,16299.60317,16439.48413
E05000617,15411,15357,15338,15386,15377,15411,15447,15563,15647,15755,15911,16100,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,14203.68664,14153.91705,14136.40553,14180.64516,14172.35023,14203.68664,14236.86636,14343.7788,14421.19816,14520.73733,14664.51613,14838.70968
E05000618,14755,14767,14782,14774,14853,14739,14759,14855,14935,14968,15036,15131,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,11986.19009,11995.93826,12008.12348,12001.6247,12065.80016,11973.19253,11989.43948,12067.42486,12132.41267,12159.22015,12214.45979,12291.63282
E05000619,15037,15115,15252,15284,15374,15601,15647,15775,15881,15988,16148,16313,1.679,1.679,1.679,1.679,1.679,1.679,1.679,1.679,1.679,1.679,1.679,1.679,8955.926147,9002.38237,9083.978559,9103.037522,9156.640858,9291.840381,9319.237641,9395.473496,9458.606313,9522.334723,9617.629541,9715.902323
E05000620,16384,16417,16478,16495,16545,18104,19523,21066,22644,24432,26350,28298,3.208,3.208,3.208,3.208,3.208,3.208,3.208,3.208,3.208,3.208,3.208,3.208,5107.23192,5117.518703,5136.533666,5141.832918,5157.418953,5643.391521,6085.723192,6566.708229,7058.603491,7615.9601,8213.840399,8821.072319
E05000621,16131,15831,15762,15767,15853,15755,15826,15965,16056,16112,16245,16395,4.424,4.424,4.424,4.424,4.424,4.424,4.424,4.424,4.424,4.424,4.424,4.424,3646.24774,3578.435805,3562.83906,3563.969259,3583.40868,3561.256781,3577.305606,3608.725136,3629.294756,3641.952984,3672.016275,3705.922242
E05000622,16619,16703,17112,17161,17556,18132,18515,19006,19492,19737,20047,20365,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,1.396,11904.72779,11964.89971,12257.87966,12292.97994,12575.93123,12988.53868,13262.89398,13614.61318,13962.75072,14138.25215,14360.31519,14588.10888
E05000623,14224,14179,14233,14291,14289,14125,14157,14259,14353,14397,14482,14589,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,15004.21941,14956.75105,15013.71308,15074.89451,15072.78481,14899.78903,14933.5443,15041.13924,15140.29536,15186.70886,15276.37131,15389.24051
E05000624,16353,16352,16458,16940,17375,17628,17666,17799,17907,17962,18082,18199,1.522,1.522,1.522,1.522,1.522,1.522,1.522,1.522,1.522,1.522,1.522,1.522,10744.41524,10743.75821,10813.40342,11130.09198,11415.90013,11582.12878,11607.09593,11694.48095,11765.44021,11801.57687,11880.4205,11957.29304
E05000625,14927,15070,15436,16056,16243,16732,16840,17018,17175,17485,17842,18207,1.921,1.921,1.921,1.921,1.921,1.921,1.921,1.921,1.921,1.921,1.921,1.921,7770.432067,7844.872462,8035.39823,8358.146799,8455.491931,8710.046851,8766.267569,8858.927642,8940.655908,9102.030193,9287.870901,9477.876106
E05000626,16262,16253,16480,16573,16749,16675,16746,16880,16984,17088,17245,17411,1.604,1.604,1.604,1.604,1.604,1.604,1.604,1.604,1.604,1.604,1.604,1.604,10138.40399,10132.79302,10274.31421,10332.29426,10442.01995,10395.88529,10440.14963,10523.69077,10588.52868,10653.36658,10751.24688,10854.73815
E05000627,15331,15156,15119,15023,14970,14754,14757,14861,14944,15199,15522,15870,2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76,5554.710145,5491.304348,5477.898551,5443.115942,5423.913043,5345.652174,5346.73913,5384.42029,5414.492754,5506.884058,5623.913043,5750
E05000628,16472,16443,16521,16570,16683,16586,16625,16729,16825,16841,16898,16969,1.688,1.688,1.688,1.688,1.688,1.688,1.688,1.688,1.688,1.688,1.688,1.688,9758.293839,9741.113744,9787.322275,9816.350711,9883.293839,9825.829384,9848.933649,9910.545024,9967.417062,9976.895735,10010.66351,10052.72512
E05000629,14797,14855,15089,15317,15373,15224,15261,15360,15456,15454,15500,15561,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,1.846,8015.709642,8047.128927,8173.889491,8297.399783,8327.735645,8247.020585,8267.063922,8320.693391,8372.697725,8371.614301,8396.533044,8429.577465
E05000630,11265,11498,11720,12045,12428,12652,12808,13074,13326,13331,13384,13431,1.095,1.095,1.095,1.095,1.095,1.095,1.095,1.095,1.095,1.095,1.095,1.095,10287.67123,10500.45662,10703.19635,11000,11349.77169,11554.3379,11696.80365,11939.72603,12169.86301,12174.42922,12222.83105,12265.75342
E05000631,10313,10414,10566,10802,11232,11465,11462,11556,11648,11660,11701,11757,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,0.518,19909.26641,20104.2471,20397.6834,20853.28185,21683.39768,22133.20463,22127.41313,22308.88031,22486.48649,22509.65251,22588.80309,22696.9112
E05000632,11994,12224,12461,12850,13347,13593,13651,13820,13966,14008,14106,14219,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,16589.21162,16907.33057,17235.1314,17773.16736,18460.58091,18800.82988,18881.05118,19114.79945,19316.73582,19374.82711,19510.37344,19666.66667
E05000633,9630,10236,10407,10666,11032,11230,11507,11897,12290,12430,12578,12755,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,15812.80788,16807.88177,17088.66995,17513.95731,18114.94253,18440.06568,18894.90969,19535.30378,20180.62397,20410.50903,20653.53038,20944.17077
E05000634,11765,11901,11956,12233,12649,12836,12794,12815,12832,13253,13724,14182,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,26497.74775,26804.05405,26927.92793,27551.8018,28488.73874,28909.90991,28815.31532,28862.61261,28900.9009,29849.0991,30909.90991,31941.44144
E05000635,12048,12330,12528,12895,13318,13568,13540,13642,13723,13741,13800,13855,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,24339.39394,24909.09091,25309.09091,26050.50505,26905.05051,27410.10101,27353.53535,27559.59596,27723.23232,27759.59596,27878.78788,27989.89899
E05000636,12470,12706,12779,13153,13989,14256,14775,15414,16062,16180,16345,16529,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,13003.12826,13249.21794,13325.33889,13715.32847,14587.06986,14865.48488,15406.67362,16072.9927,16748.69656,16871.7414,17043.79562,17235.66215
E05000637,9271,9399,9250,9510,9927,10025,10113,10190,10249,10217,10254,10308,3.593,3.593,3.593,3.593,3.593,3.593,3.593,3.593,3.593,3.593,3.593,3.593,2580.295018,2615.919844,2574.45032,2646.813248,2762.872252,2790.147509,2814.639577,2836.070136,2852.490955,2843.584748,2853.882549,2868.911773
E05000638,13200,13600,13736,14097,14561,14835,14856,14991,15121,15166,15270,15379,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,20952.38095,21587.30159,21803.1746,22376.19048,23112.69841,23547.61905,23580.95238,23795.2381,24001.5873,24073.01587,24238.09524,24411.11111
E05000639,10658,10796,10944,11193,11505,11656,11940,12338,12723,12849,13008,13173,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,16757.86164,16974.84277,17207.54717,17599.0566,18089.62264,18327.04403,18773.58491,19399.37107,20004.71698,20202.83019,20452.83019,20712.26415
E05000640,10226,10397,10587,10821,11186,11416,11519,11699,11861,11890,11942,11992,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,15829.72136,16094.42724,16388.54489,16750.77399,17315.78947,17671.82663,17831.26935,18109.90712,18360.68111,18405.57276,18486.06811,18563.46749
E05000641,10367,10617,10785,11127,11569,11818,11896,12056,12207,12325,12485,12670,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,10356.64336,10606.39361,10774.22577,11115.88412,11557.44256,11806.19381,11884.11588,12043.95604,12194.80519,12312.68731,12472.52747,12657.34266
E05000642,12569,12706,12750,13075,13513,13699,13736,13844,13940,13914,13924,13938,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,21559.17667,21794.1681,21869.63979,22427.1012,23178.38765,23497.4271,23560.89194,23746.14065,23910.80617,23866.20926,23883.36192,23907.37564
E05000643,12082,12262,12404,12732,13154,13351,13418,13575,13723,13709,13718,13738,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,2.256,5355.496454,5435.283688,5498.22695,5643.617021,5830.673759,5917.996454,5947.695035,6017.287234,6082.890071,6076.684397,6080.673759,6089.539007
E05000644,10818,11096,11457,12178,12964,13529,13976,14566,15132,15316,15605,15903,3.468,3.468,3.468,3.468,3.468,3.468,3.468,3.468,3.468,3.468,3.468,3.468,3119.377163,3199.538639,3303.633218,3511.534025,3738.177624,3901.095732,4029.988466,4200.11534,4363.321799,4416.378316,4499.711649,4585.640138
E05000645,8171,8302,8446,8692,8952,9144,9155,9233,9307,9315,9329,9359,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.444,18403.15315,18698.1982,19022.52252,19576.57658,20162.16216,20594.59459,20619.36937,20795.04505,20961.71171,20979.72973,21011.26126,21078.82883
E05000646,10003,10185,10380,10636,11114,11403,11639,11967,12277,12419,12589,12785,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,14581.63265,14846.93878,15131.19534,15504.37318,16201.16618,16622.44898,16966.4723,17444.60641,17896.50146,18103.49854,18351.31195,18637.02624
E05000647,9378,9487,9593,9806,10144,10327,10351,10447,10545,10578,10653,10737,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,16337.97909,16527.87456,16712.54355,17083.62369,17672.47387,17991.2892,18033.10105,18200.34843,18371.08014,18428.57143,18559.23345,18705.57491
